ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Metodo_Pagamento,Status_Pedido,Cidade,Estado,Pais,Faturamento
TRX005788,2025-07-03,CLI00114,Romance Best-Seller,Livros,1466.62,3,Pix,Concluido,Rio De Janeiro,RJ,Brasil,4399.86
TRX002380,2025-05-29,CLI00523,Biografia,Livros,2590.6,1,Pix,Cancelado,Porto Alegre,RS,Brasil,2590.6
TRX001448,2025-07-18,CLI01011,Calça Jeans,Moda,3469.7,2,Cartao De Credito,Devolvido,Fortaleza,CE,Brasil,6939.4
TRX000343,2025-11-29,CLI00556,Jogo de Panelas,Casa,247.09,1,Pix,Concluido,Fortaleza,CE,Brasil,247.09
TRX004554,2025-10-18,CLI00940,Romance Best-Seller,Livros,2644.76,4,Pix,Concluido,Manaus,AM,Brasil,10579.04
TRX002528,2025-04-10,CLI00964,Notebook Prime,Eletrônicos,2866.1,5,Pix,Em Processamento,Manaus,AM,Brasil,14330.5
TRX000728,2025-07-02,CLI00251,Aspirador de Pó,Casa,1683.27,4,Boleto,Cancelado,Manaus,AM,Brasil,6733.08
TRX005364,2025-01-28,CLI00488,Biografia,Livros,3341.2,3,Cartao De Debito,Devolvido,Manaus,AM,Brasil,10023.6
TRX000977,2025-04-23,CLI00229,Livro Técnico Python,Livros,223.68,5,Pix,Devolvido,São Paulo,SP,Brasil,1118.4
TRX002998,2025-03-14,CLI01151,Romance Best-Seller,Livros,2787.43,2,Cartao De Credito,Devolvido,Recife,PE,Brasil,5574.86
TRX004242,2025-01-27,CLI00014,Caixa de Som,Eletrônicos,2083.32,4,Cartao De Debito,Em Processamento,Salvador,BA,Brasil,8333.28
TRX001929,2025-06-10,CLI00886,Camiseta Básica,Moda,3122.84,3,Cartao De Credito,Devolvido,Brasília,DF,Brasil,9368.52
TRX003842,2025-08-22,CLI01146,Kit Cama,Casa,785.36,5,Cartao De Credito,Concluido,São Paulo,SP,Brasil,3926.8
TRX005873,2025-08-12,CLI00970,Kit Cama,Casa,2907.21,3,Pix,Cancelado,Manaus,AM,Brasil,8721.63
TRX001300,2025-08-28,CLI00442,Jaqueta Corta-Vento,Moda,3470.4,3,Cartao De Credito,Em Processamento,Recife,PE,Brasil,10411.2
TRX004254,2025-12-20,CLI00466,Corda de Pular,Esporte,3316.07,3,Pix,Concluido,Manaus,AM,Brasil,9948.21
TRX005616,2025-06-10,CLI00283,Tênis Esportivo,Moda,848.34,1,Cartao De Credito,Concluido,Curitiba,PR,Brasil,848.34
TRX000661,2025-12-21,CLI00859,Liquidificador,Casa,1232.23,2,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,2464.46
TRX001791,2025-08-11,CLI00371,Quadrinho Clássico,Livros,3105.56,5,Pix,Cancelado,Porto Alegre,RS,Brasil,15527.8
TRX003525,2025-12-13,CLI00014,Corda de Pular,Esporte,2210.56,2,Pix,Devolvido,Recife,PE,Brasil,4421.12
TRX004099,2025-01-20,CLI00792,Caixa de Som,Eletrônicos,355.56,3,Cartao De Debito,Em Processamento,Fortaleza,CE,Brasil,1066.68
TRX000494,2025-02-14,CLI00738,Livro Técnico Python,Livros,3359.91,4,Cartao De Credito,Concluido,Porto Alegre,RS,Brasil,13439.64
TRX005815,2025-06-09,CLI00359,Aspirador de Pó,Casa,1836.69,1,Boleto,Concluido,Porto Alegre,RS,Brasil,1836.69
TRX004293,2025-09-06,CLI00690,Corda de Pular,Esporte,791.76,4,Cartao De Credito,Devolvido,Salvador,BA,Brasil,3167.04
TRX004247,2025-07-28,CLI00505,Luminária LED,Casa,1627.17,3,Boleto,Concluido,Salvador,BA,Brasil,4881.51
TRX003980,2025-07-18,CLI00660,Bola de Futebol,Esporte,105.03,4,Boleto,Em Processamento,São Paulo,SP,Brasil,420.12
TRX005630,2025-02-08,CLI00588,"Smart TV 50""",Eletrônicos,3445.79,5,Boleto,Devolvido,Curitiba,PR,Brasil,17228.95
TRX005177,2025-12-11,CLI00262,Livro Técnico Python,Livros,1786.46,1,Cartao De Credito,Devolvido,Porto Alegre,RS,Brasil,1786.46
TRX001086,2025-05-17,CLI00302,Corda de Pular,Esporte,1929.14,1,Boleto,Em Processamento,Salvador,BA,Brasil,1929.14
TRX005772,2025-11-16,CLI00586,"Smart TV 50""",Eletrônicos,2212.15,5,Cartao De Credito,Em Processamento,Curitiba,PR,Brasil,11060.75
TRX000695,2025-02-09,CLI00027,Calça Jeans,Moda,509.29,4,Cartao De Credito,Devolvido,Salvador,BA,Brasil,2037.16
TRX001279,2025-04-21,CLI01090,Halteres 5kg,Esporte,1421.31,5,Cartao De Credito,Em Processamento,Recife,PE,Brasil,7106.55
TRX004310,2025-12-28,CLI00037,Jaqueta Corta-Vento,Moda,1821.49,3,Cartao De Debito,Em Processamento,Brasília,DF,Brasil,5464.47
TRX001622,2025-07-14,CLI00946,Smartphone X10,Eletrônicos,2300.39,5,Pix,Concluido,Recife,PE,Brasil,11501.95
TRX002562,2025-09-11,CLI00682,Bicicleta Aro 29,Esporte,2845.3,3,Pix,Cancelado,Brasília,DF,Brasil,8535.9
TRX005475,2025-03-29,CLI00082,Fone Bluetooth,Eletrônicos,2664.35,4,Cartao De Credito,Devolvido,Manaus,AM,Brasil,10657.4
TRX004387,2025-09-09,CLI01067,Jaqueta Corta-Vento,Moda,3129.58,5,Cartao De Credito,Devolvido,Salvador,BA,Brasil,15647.9
TRX000068,2025-07-23,CLI00960,Kit Cama,Casa,2817.75,3,Cartao De Credito,Concluido,Porto Alegre,RS,Brasil,8453.25
TRX004861,2025-05-06,CLI00660,Vestido Casual,Moda,1693.4,1,Cartao De Debito,Concluido,Belo Horizonte,MG,Brasil,1693.4
TRX003132,2025-08-12,CLI00982,Tênis Esportivo,Moda,2262.04,3,Pix,Concluido,Recife,PE,Brasil,6786.12
TRX002270,2025-04-03,CLI01019,Halteres 5kg,Esporte,89.77,4,Nao Informado,Cancelado,Salvador,BA,Brasil,359.08
TRX005747,2025-03-12,CLI01024,Livro Técnico Python,Livros,3211.84,5,Boleto,Cancelado,Belo Horizonte,MG,Brasil,16059.2
TRX004813,2025-06-13,CLI00176,Tênis Esportivo,Moda,3344.09,5,Cartao De Credito,Devolvido,Porto Alegre,RS,Brasil,16720.45
TRX000821,2025-07-06,CLI00467,Vestido Casual,Moda,911.71,4,Pix,Devolvido,Porto Alegre,RS,Brasil,3646.84
TRX001227,2025-10-30,CLI00392,Jogo de Panelas,Casa,2680.97,1,Boleto,Concluido,Fortaleza,CE,Brasil,2680.97
TRX001678,2025-01-29,CLI00295,Fone Bluetooth,Eletrônicos,2387.01,5,Cartao De Debito,Concluido,Fortaleza,CE,Brasil,11935.05
TRX005109,2025-03-26,CLI00975,Bola de Futebol,Esporte,2645.65,4,Cartao De Debito,Devolvido,Salvador,BA,Brasil,10582.6
TRX002868,2025-11-15,CLI01016,Tênis Esportivo,Moda,547.94,4,Cartao De Debito,Devolvido,Salvador,BA,Brasil,2191.76
TRX004457,2025-03-16,CLI00437,Calça Jeans,Moda,1354.8,4,Cartao De Credito,Concluido,Curitiba,PR,Brasil,5419.2
TRX002368,2025-04-10,CLI00531,Vestido Casual,Moda,3197.87,3,Pix,Devolvido,Porto Alegre,RS,Brasil,9593.61
TRX003159,2025-02-14,CLI01081,Jaqueta Corta-Vento,Moda,640.03,1,Cartao De Debito,Devolvido,Salvador,BA,Brasil,640.03
TRX004038,2025-02-19,CLI00156,Biografia,Livros,2672.05,1,Cartao De Debito,Concluido,Recife,PE,Brasil,2672.05
TRX002513,2025-11-17,CLI00158,Kit Cama,Casa,3024.09,4,Boleto,Concluido,Fortaleza,CE,Brasil,12096.36
TRX004742,2025-07-12,CLI00312,Calça Jeans,Moda,499.71,4,Cartao De Debito,Em Processamento,Recife,PE,Brasil,1998.84
TRX002724,2025-06-28,CLI01047,Aspirador de Pó,Casa,1488.21,1,Boleto,Concluido,Rio De Janeiro,RJ,Brasil,1488.21
TRX005449,2025-01-20,CLI00392,Luminária LED,Casa,909.23,5,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,4546.15
TRX005202,2025-11-03,CLI01091,Fone Bluetooth,Eletrônicos,978.5,4,Pix,Em Processamento,Curitiba,PR,Brasil,3914.0
TRX001144,2025-01-14,CLI00267,Luminária LED,Casa,1084.7,4,Cartao De Credito,Em Processamento,Salvador,BA,Brasil,4338.8
TRX000398,2025-02-05,CLI01056,Aspirador de Pó,Casa,2017.62,4,Pix,Em Processamento,Salvador,BA,Brasil,8070.48
TRX005028,2025-08-30,CLI00242,Notebook Prime,Eletrônicos,2121.34,4,Pix,Concluido,Belo Horizonte,MG,Brasil,8485.36
TRX000787,2025-07-17,CLI01072,Luminária LED,Casa,2706.71,3,Cartao De Credito,Em Processamento,Salvador,BA,Brasil,8120.13
TRX005454,2025-12-11,CLI00608,Bola de Futebol,Esporte,1779.64,1,Pix,Concluido,Curitiba,PR,Brasil,1779.64
TRX004779,2025-05-23,CLI00391,Tênis Esportivo,Moda,2454.7,5,Pix,Concluido,Recife,PE,Brasil,12273.5
TRX001399,2025-07-09,CLI00197,Smartphone X10,Eletrônicos,302.45,4,Cartao De Credito,Devolvido,Curitiba,PR,Brasil,1209.8
TRX001660,2025-03-04,CLI00011,Livro Infantil,Livros,3006.66,4,Pix,Cancelado,Curitiba,PR,Brasil,12026.64
TRX003465,2025-01-05,CLI00613,"Smart TV 50""",Eletrônicos,3251.69,5,Cartao De Debito,Devolvido,Belo Horizonte,MG,Brasil,16258.45
TRX002221,2025-03-06,CLI01089,Smartphone X10,Eletrônicos,713.67,2,Cartao De Debito,Concluido,Porto Alegre,RS,Brasil,1427.34
TRX000980,2025-11-11,CLI00168,Biografia,Livros,364.78,2,Cartao De Credito,Concluido,Curitiba,PR,Brasil,729.56
TRX002332,2025-01-12,CLI00752,Jaqueta Corta-Vento,Moda,2412.97,1,Cartao De Credito,Em Processamento,Recife,PE,Brasil,2412.97
TRX001299,2025-03-20,CLI00690,Kit Cama,Casa,646.39,3,Cartao De Credito,Concluido,Recife,PE,Brasil,1939.17
TRX005569,2025-11-30,CLI00601,Vestido Casual,Moda,1806.7,3,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,5420.1
TRX003942,2025-04-12,CLI00048,Romance Best-Seller,Livros,904.98,2,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,1809.96
TRX004546,2025-04-06,CLI00227,Camiseta Básica,Moda,3182.85,2,Pix,Concluido,Curitiba,PR,Brasil,6365.7
TRX000083,2025-08-09,CLI00995,Smartphone X10,Eletrônicos,2321.86,4,Cartao De Credito,Em Processamento,Porto Alegre,RS,Brasil,9287.44
TRX003222,2025-02-04,CLI00082,Quadrinho Clássico,Livros,2044.02,4,Boleto,Em Processamento,Porto Alegre,RS,Brasil,8176.08
TRX003621,2025-09-18,CLI00198,Camiseta Básica,Moda,1204.2,1,Boleto,Concluido,Belo Horizonte,MG,Brasil,1204.2
TRX004776,2025-07-06,CLI00884,Livro Técnico Python,Livros,2861.07,5,Pix,Em Processamento,Manaus,AM,Brasil,14305.35
TRX004086,2025-08-02,CLI00291,Caixa de Som,Eletrônicos,2381.44,5,Pix,Concluido,Brasília,DF,Brasil,11907.2
TRX004809,2025-05-29,CLI00486,Fone Bluetooth,Eletrônicos,659.38,4,Pix,Em Processamento,Fortaleza,CE,Brasil,2637.52
TRX002904,2025-09-05,CLI00481,Jaqueta Corta-Vento,Moda,528.02,2,Cartao De Debito,Em Processamento,Belo Horizonte,MG,Brasil,1056.04
TRX000424,2025-12-08,CLI00330,Jaqueta Corta-Vento,Moda,3347.41,4,Cartao De Credito,Cancelado,Porto Alegre,RS,Brasil,13389.64
TRX005290,2025-01-27,CLI00765,Fone Bluetooth,Eletrônicos,2165.86,4,Cartao De Credito,Em Processamento,Rio De Janeiro,RJ,Brasil,8663.44
TRX001905,2025-09-06,CLI00181,Tênis Esportivo,Moda,1500.46,1,Boleto,Cancelado,Brasília,DF,Brasil,1500.46
TRX005546,2025-07-26,CLI00740,Camiseta Básica,Moda,70.55,4,Cartao De Credito,Devolvido,Salvador,BA,Brasil,282.2
TRX001531,2025-07-11,CLI00028,Luminária LED,Casa,1281.11,1,Cartao De Debito,Concluido,Recife,PE,Brasil,1281.11
TRX004332,2025-06-04,CLI00179,Kit Cama,Casa,2416.61,3,Cartao De Debito,Devolvido,Belo Horizonte,MG,Brasil,7249.83
TRX001566,2025-03-30,CLI00611,Romance Best-Seller,Livros,691.04,4,Cartao De Credito,Concluido,Curitiba,PR,Brasil,2764.16
TRX004520,2025-02-21,CLI00366,Luminária LED,Casa,2918.55,3,Cartao De Credito,Em Processamento,Fortaleza,CE,Brasil,8755.65
TRX002750,2025-05-11,CLI00452,Romance Best-Seller,Livros,1173.38,5,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,5866.9
TRX000840,2025-04-04,CLI00883,Corda de Pular,Esporte,2635.4,2,Cartao De Debito,Em Processamento,Manaus,AM,Brasil,5270.8
TRX000501,2025-09-24,CLI00310,Romance Best-Seller,Livros,2315.71,1,Cartao De Debito,Devolvido,Recife,PE,Brasil,2315.71
TRX003403,2025-07-03,CLI00423,Bola de Futebol,Esporte,1410.09,3,Cartao De Debito,Em Processamento,Belo Horizonte,MG,Brasil,4230.27
TRX000142,2025-08-24,CLI00949,Calça Jeans,Moda,3425.04,1,Boleto,Concluido,São Paulo,SP,Brasil,3425.04
TRX005047,2025-10-20,CLI00777,Notebook Prime,Eletrônicos,1827.69,3,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,5483.07
TRX002606,2025-01-30,CLI01050,Biografia,Livros,2979.41,4,Pix,Em Processamento,Salvador,BA,Brasil,11917.64
TRX006000,2025-06-02,CLI00391,Tênis Esportivo,Moda,1318.04,5,Pix,Concluido,São Paulo,SP,Brasil,6590.2
TRX001378,2025-12-27,CLI00573,Biografia,Livros,950.83,1,Cartao De Debito,Cancelado,Belo Horizonte,MG,Brasil,950.83
TRX005474,2025-10-05,CLI00552,Tênis Esportivo,Moda,2729.16,5,Boleto,Em Processamento,São Paulo,SP,Brasil,13645.8
TRX002267,2025-02-18,CLI01084,Romance Best-Seller,Livros,1318.78,5,Pix,Devolvido,Fortaleza,CE,Brasil,6593.9
TRX005732,2025-11-19,CLI00593,Calça Jeans,Moda,797.35,1,Boleto,Concluido,Salvador,BA,Brasil,797.35
TRX001139,2025-03-03,CLI00183,Livro Técnico Python,Livros,2126.34,1,Cartao De Credito,Cancelado,São Paulo,SP,Brasil,2126.34
TRX002258,2025-08-21,CLI00848,Notebook Prime,Eletrônicos,1414.95,2,Cartao De Credito,Em Processamento,Curitiba,PR,Brasil,2829.9
TRX003969,2025-11-18,CLI01138,Tapete de Yoga,Esporte,2484.7,2,Boleto,Concluido,Belo Horizonte,MG,Brasil,4969.4
TRX001788,2025-05-13,CLI00773,Jaqueta Corta-Vento,Moda,2263.02,5,Pix,Em Processamento,Porto Alegre,RS,Brasil,11315.1
TRX004327,2025-09-10,CLI00805,Luminária LED,Casa,2202.4,1,Pix,Cancelado,Brasília,DF,Brasil,2202.4
TRX000551,2025-11-24,CLI00131,Corda de Pular,Esporte,3321.19,2,Cartao De Credito,Devolvido,Recife,PE,Brasil,6642.38
TRX000460,2025-09-06,CLI00530,Notebook Prime,Eletrônicos,490.46,3,Boleto,Cancelado,Belo Horizonte,MG,Brasil,1471.38
TRX002020,2025-07-25,CLI00377,Livro Infantil,Livros,3315.11,2,Pix,Em Processamento,São Paulo,SP,Brasil,6630.22
TRX000949,2025-07-10,CLI00182,Corda de Pular,Esporte,1013.51,1,Pix,Cancelado,Curitiba,PR,Brasil,1013.51
TRX004490,2025-06-20,CLI00932,Vestido Casual,Moda,2948.25,4,Pix,Em Processamento,Belo Horizonte,MG,Brasil,11793.0
TRX003756,2025-12-17,CLI01122,Romance Best-Seller,Livros,716.61,5,Cartao De Debito,Em Processamento,Recife,PE,Brasil,3583.05
TRX000533,2025-09-18,CLI00026,Bola de Futebol,Esporte,391.4,2,Cartao De Credito,Devolvido,Manaus,AM,Brasil,782.8
TRX003996,2025-04-27,CLI00431,Bola de Futebol,Esporte,558.83,4,Pix,Concluido,Rio De Janeiro,RJ,Brasil,2235.32
TRX001830,2025-02-15,CLI00108,Halteres 5kg,Esporte,1371.89,2,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,2743.78
TRX004190,2025-11-05,CLI00509,Bola de Futebol,Esporte,1361.49,3,Cartao De Credito,Devolvido,Brasília,DF,Brasil,4084.47
TRX005396,2025-06-23,CLI00273,Jogo de Panelas,Casa,1624.44,3,Cartao De Credito,Concluido,Rio De Janeiro,RJ,Brasil,4873.32
TRX004865,2025-11-10,CLI00153,Romance Best-Seller,Livros,1569.57,1,Pix,Concluido,Recife,PE,Brasil,1569.57
TRX003545,2025-06-08,CLI01055,Jogo de Panelas,Casa,603.14,3,Cartao De Credito,Devolvido,Porto Alegre,RS,Brasil,1809.42
TRX001603,2025-04-28,CLI00524,Jogo de Panelas,Casa,2731.51,3,Cartao De Credito,Concluido,Curitiba,PR,Brasil,8194.53
TRX002239,2025-09-28,CLI01063,Notebook Prime,Eletrônicos,2232.44,5,Cartao De Credito,Devolvido,Brasília,DF,Brasil,11162.2
TRX000640,2025-11-22,CLI00789,Camiseta Básica,Moda,648.83,2,Pix,Concluido,Salvador,BA,Brasil,1297.66
TRX005907,2025-02-18,CLI01016,"Smart TV 50""",Eletrônicos,1555.41,2,Cartao De Debito,Concluido,Fortaleza,CE,Brasil,3110.82
TRX000968,2025-07-28,CLI00461,Jaqueta Corta-Vento,Moda,2128.43,4,Boleto,Concluido,Recife,PE,Brasil,8513.72
TRX005164,2025-03-17,CLI00394,Bola de Futebol,Esporte,2462.95,4,Cartao De Credito,Em Processamento,Salvador,BA,Brasil,9851.8
TRX004477,2025-02-18,CLI00424,Livro Técnico Python,Livros,2214.59,5,Cartao De Credito,Concluido,Brasília,DF,Brasil,11072.95
TRX001684,2025-02-01,CLI01182,Bicicleta Aro 29,Esporte,2572.11,5,Cartao De Credito,Cancelado,Curitiba,PR,Brasil,12860.55
TRX002249,2025-07-01,CLI00460,Luminária LED,Casa,3388.88,2,Pix,Concluido,Porto Alegre,RS,Brasil,6777.76
TRX004424,2025-03-22,CLI01162,Romance Best-Seller,Livros,1465.73,1,Cartao De Credito,Em Processamento,Salvador,BA,Brasil,1465.73
TRX005465,2025-12-04,CLI00222,Halteres 5kg,Esporte,358.8,5,Pix,Devolvido,Rio De Janeiro,RJ,Brasil,1794.0
TRX004904,2025-06-03,CLI00897,Jogo de Panelas,Casa,2840.17,5,Cartao De Debito,Em Processamento,Rio De Janeiro,RJ,Brasil,14200.85
TRX000156,2025-06-19,CLI00115,"Smart TV 50""",Eletrônicos,1941.16,4,Cartao De Credito,Devolvido,Recife,PE,Brasil,7764.64
TRX002296,2025-10-27,CLI00675,Kit Cama,Casa,1986.88,2,Boleto,Cancelado,Brasília,DF,Brasil,3973.76
TRX004782,2025-01-25,CLI00708,Vestido Casual,Moda,101.77,2,Cartao De Credito,Devolvido,Recife,PE,Brasil,203.54
TRX005300,2025-02-02,CLI00157,"Smart TV 50""",Eletrônicos,274.51,3,Cartao De Credito,Concluido,Brasília,DF,Brasil,823.53
TRX001090,2025-08-21,CLI00572,Smartphone X10,Eletrônicos,210.11,5,Cartao De Credito,Devolvido,Recife,PE,Brasil,1050.55
TRX003899,2025-04-22,CLI00674,Jogo de Panelas,Casa,1840.63,2,Boleto,Concluido,Belo Horizonte,MG,Brasil,3681.26
TRX002320,2025-01-11,CLI01176,Livro Técnico Python,Livros,996.2,1,Cartao De Credito,Em Processamento,Belo Horizonte,MG,Brasil,996.2
TRX002941,2025-02-19,CLI01180,Biografia,Livros,1917.77,2,Pix,Devolvido,Belo Horizonte,MG,Brasil,3835.54
TRX005169,2025-10-15,CLI00713,Halteres 5kg,Esporte,1132.96,2,Pix,Concluido,Fortaleza,CE,Brasil,2265.92
TRX000289,2025-12-14,CLI00191,Bicicleta Aro 29,Esporte,2637.06,5,Boleto,Concluido,Brasília,DF,Brasil,13185.3
TRX000931,2025-10-02,CLI00989,Camiseta Básica,Moda,2889.56,3,Pix,Devolvido,Salvador,BA,Brasil,8668.68
TRX002910,2025-04-25,CLI01195,Fone Bluetooth,Eletrônicos,657.32,5,Cartao De Credito,Cancelado,Curitiba,PR,Brasil,3286.6
TRX003728,2025-10-10,CLI00533,Tênis Esportivo,Moda,1184.1,2,Cartao De Credito,Concluido,Rio De Janeiro,RJ,Brasil,2368.2
TRX004744,2025-07-19,CLI00401,"Smart TV 50""",Eletrônicos,2821.32,5,Cartao De Debito,Concluido,São Paulo,SP,Brasil,14106.6
TRX002885,2025-09-03,CLI00128,Bicicleta Aro 29,Esporte,2032.05,2,Pix,Em Processamento,Recife,PE,Brasil,4064.1
TRX004953,2025-10-13,CLI00654,Calça Jeans,Moda,572.58,3,Cartao De Debito,Cancelado,Curitiba,PR,Brasil,1717.74
TRX003347,2025-02-11,CLI00402,Calça Jeans,Moda,980.45,2,Cartao De Credito,Concluido,Porto Alegre,RS,Brasil,1960.9
TRX005551,2025-08-10,CLI00330,Camiseta Básica,Moda,2120.49,2,Pix,Cancelado,Manaus,AM,Brasil,4240.98
TRX003001,2025-06-14,CLI00049,Luminária LED,Casa,46.89,5,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,234.45
TRX005348,2025-03-30,CLI00204,Notebook Prime,Eletrônicos,2177.14,4,Cartao De Debito,Cancelado,Belo Horizonte,MG,Brasil,8708.56
TRX003484,2025-04-27,CLI00558,Bicicleta Aro 29,Esporte,1602.66,2,Pix,Devolvido,São Paulo,SP,Brasil,3205.32
TRX000943,2025-05-08,CLI00339,Biografia,Livros,3445.04,4,Boleto,Concluido,Salvador,BA,Brasil,13780.16
TRX002355,2025-01-09,CLI00204,Fone Bluetooth,Eletrônicos,2328.27,3,Cartao De Credito,Concluido,Recife,PE,Brasil,6984.81
TRX005190,2025-05-22,CLI00130,Kit Cama,Casa,123.27,2,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,246.54
TRX005273,2025-11-19,CLI01166,Halteres 5kg,Esporte,553.27,4,Boleto,Devolvido,São Paulo,SP,Brasil,2213.08
TRX005702,2025-03-18,CLI00282,Tapete de Yoga,Esporte,1967.16,3,Boleto,Cancelado,Brasília,DF,Brasil,5901.48
TRX001699,2025-11-16,CLI00374,Tênis Esportivo,Moda,3350.8,2,Cartao De Credito,Cancelado,Manaus,AM,Brasil,6701.6
TRX005756,2025-09-13,CLI01017,Romance Best-Seller,Livros,3158.08,5,Cartao De Debito,Cancelado,Recife,PE,Brasil,15790.4
TRX005892,2025-10-23,CLI01038,Halteres 5kg,Esporte,304.29,3,Cartao De Credito,Devolvido,Salvador,BA,Brasil,912.87
TRX003686,2025-05-20,CLI00282,Kit Cama,Casa,3006.01,5,Cartao De Debito,Concluido,Belo Horizonte,MG,Brasil,15030.05
TRX004237,2025-12-18,CLI01073,Halteres 5kg,Esporte,938.91,2,Pix,Em Processamento,Fortaleza,CE,Brasil,1877.82
TRX004308,2025-03-11,CLI01177,Corda de Pular,Esporte,2898.7,4,Cartao De Credito,Cancelado,Brasília,DF,Brasil,11594.8
TRX000986,2025-04-11,CLI00361,Caixa de Som,Eletrônicos,2296.36,5,Pix,Concluido,São Paulo,SP,Brasil,11481.8
TRX004081,2025-02-03,CLI01180,Jogo de Panelas,Casa,1020.76,4,Cartao De Credito,Cancelado,Manaus,AM,Brasil,4083.04
TRX005331,2025-12-26,CLI00228,Tênis Esportivo,Moda,470.82,1,Cartao De Debito,Concluido,Brasília,DF,Brasil,470.82
TRX003289,2025-09-03,CLI00385,Liquidificador,Casa,1693.32,2,Boleto,Devolvido,Belo Horizonte,MG,Brasil,3386.64
TRX005838,2025-07-14,CLI00020,Biografia,Livros,2958.26,1,Pix,Concluido,Porto Alegre,RS,Brasil,2958.26
TRX000982,2025-01-13,CLI00830,Tênis Esportivo,Moda,1110.03,2,Cartao De Credito,Concluido,Curitiba,PR,Brasil,2220.06
TRX003669,2025-09-09,CLI00171,Caixa de Som,Eletrônicos,458.98,4,Pix,Devolvido,São Paulo,SP,Brasil,1835.92
TRX005268,2025-06-28,CLI00728,Notebook Prime,Eletrônicos,3341.25,3,Cartao De Debito,Cancelado,Curitiba,PR,Brasil,10023.75
TRX005565,2025-12-03,CLI00107,Halteres 5kg,Esporte,319.58,3,Cartao De Debito,Devolvido,Fortaleza,CE,Brasil,958.74
TRX003581,2025-06-27,CLI00750,Fone Bluetooth,Eletrônicos,2729.86,1,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,2729.86
TRX004377,2025-09-17,CLI00768,Romance Best-Seller,Livros,1987.42,1,Pix,Cancelado,Rio De Janeiro,RJ,Brasil,1987.42
TRX005432,2025-07-15,CLI01138,Tênis Esportivo,Moda,2858.97,4,Pix,Devolvido,São Paulo,SP,Brasil,11435.88
TRX001474,2025-08-05,CLI00796,Notebook Prime,Eletrônicos,1631.77,2,Pix,Cancelado,Fortaleza,CE,Brasil,3263.54
TRX005972,2025-09-10,CLI00897,Camiseta Básica,Moda,367.61,2,Boleto,Devolvido,Brasília,DF,Brasil,735.22
TRX003546,2025-04-24,CLI00833,Livro Infantil,Livros,2496.44,2,Pix,Em Processamento,Manaus,AM,Brasil,4992.88
TRX004848,2025-01-08,CLI00977,Luminária LED,Casa,1898.24,3,Cartao De Credito,Devolvido,Recife,PE,Brasil,5694.72
TRX001458,2025-09-18,CLI00821,Camiseta Básica,Moda,823.94,3,Pix,Concluido,Fortaleza,CE,Brasil,2471.82
TRX001396,2025-07-16,CLI00244,Tapete de Yoga,Esporte,437.79,3,Boleto,Concluido,Manaus,AM,Brasil,1313.37
TRX000265,2025-09-21,CLI00397,Tapete de Yoga,Esporte,2719.87,2,Cartao De Debito,Devolvido,Manaus,AM,Brasil,5439.74
TRX002749,2025-04-20,CLI00853,Camiseta Básica,Moda,1343.92,1,Cartao De Debito,Concluido,Fortaleza,CE,Brasil,1343.92
TRX003528,2025-04-18,CLI00670,Liquidificador,Casa,2970.58,4,Cartao De Credito,Em Processamento,Rio De Janeiro,RJ,Brasil,11882.32
TRX002693,2025-04-14,CLI00310,Corda de Pular,Esporte,2048.74,3,Boleto,Em Processamento,Fortaleza,CE,Brasil,6146.22
TRX005837,2025-12-03,CLI00676,Caixa de Som,Eletrônicos,565.14,1,Cartao De Debito,Cancelado,Salvador,BA,Brasil,565.14
TRX000930,2025-03-15,CLI00545,Caixa de Som,Eletrônicos,2115.06,4,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,8460.24
TRX005482,2025-08-18,CLI00810,Corda de Pular,Esporte,1682.79,1,Pix,Concluido,Porto Alegre,RS,Brasil,1682.79
TRX003362,2025-02-01,CLI00047,Aspirador de Pó,Casa,340.46,1,Cartao De Debito,Concluido,Porto Alegre,RS,Brasil,340.46
TRX002401,2025-10-13,CLI00415,Liquidificador,Casa,3248.64,3,Cartao De Credito,Concluido,São Paulo,SP,Brasil,9745.92
TRX002179,2025-11-04,CLI00094,Corda de Pular,Esporte,102.65,1,Pix,Cancelado,São Paulo,SP,Brasil,102.65
TRX004163,2025-01-20,CLI00174,Bola de Futebol,Esporte,1532.63,4,Cartao De Credito,Concluido,São Paulo,SP,Brasil,6130.52
TRX000247,2025-05-12,CLI01012,Smartphone X10,Eletrônicos,2925.78,1,Boleto,Cancelado,Rio De Janeiro,RJ,Brasil,2925.78
TRX001595,2025-12-22,CLI00792,Notebook Prime,Eletrônicos,2341.75,3,Boleto,Concluido,Porto Alegre,RS,Brasil,7025.25
