ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TRX001566,2025-03-30,CLI00611,Romance Best-Seller,Livros,"R$ 691,04",4.0,Curitiba/PR/Brasil,cartao de credito,Concluido
TRX004520,02-21-2025,CLI00366,Luminária LED,Casa,2918.55,,FORTALEZA - CE,Cartao de Credito,Em Processamento
TRX002750,05-11-2025,CLI00452,Romance Best-Seller,LIVROS,1173.38,5.0,Rio de Janeiro/RJ/Brasil,cartao de credito,Devolvido
TRX000840,04-04-2025,CLI00883,Corda de Pular,Esporte,2635.40,2.0,Manaus/AM/Brasil,Cartao de Debito,Em Processamento
TRX000501,24/09/2025,CLI00310,Romance Best-Seller,Livros,2315.71,1.0,Recife/PE/Brasil,Cartao de Debito,Devolvido
TRX003403,2025-07-03,CLI00423,Bola de Futebol,Esporte,1410.09,3.0,BELO HORIZONTE - MG,Cartao de Debito,Em Processamento
TRX000142,24/08/2025,CLI00949,Calça Jeans,Moda,"R$ 3.425,04",1.0,SÃO PAULO - SP,Boleto,Concluido
TRX005047,20/10/2025,CLI00777,Notebook Prime,Eletrônicos,1827.69,3.0,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Devolvido
TRX002606,30/01/2025,CLI01050,Biografia,Livros,2979.41,4.0,Salvador/BA/Brasil,PIX,Em Processamento
TRX006000,02/06/2025,CLI00391,Tênis Esportivo,Moda,1318.04,5.0,São Paulo/SP/Brasil,PIX,Concluido
TRX001378,27/12/2025,CLI00573,Biografia,LIVROS,"R$ 950,83",1.0,Belo Horizonte/MG/Brasil,Cartao de Debito,Cancelado
TRX005474,2025-10-05,CLI00552,Tênis Esportivo,MODA,2729.16,5.0,São Paulo/SP/Brasil,Boleto,Em Processamento
TRX001783,12-12-2025,CLI00364,Jaqueta Corta-Vento,Moda,"R$ 1.494,87",4.0,São Paulo/SP/Brasil,pix,concluido
TRX002267,18/02/2025,CLI01084,Romance Best-Seller,Livros,"R$ 1.318,78",5.0,Fortaleza/CE/Brasil,pix,Devolvido
TRX005732,11-19-2025,CLI00593,Calça Jeans,Moda,"R$ 797,35",1.0,SALVADOR - BA,Boleto,concluido
TRX001139,03-03-2025,CLI00183,Livro Técnico Python,Livros,2126.34,1.0,SÃO PAULO - SP,Cartao de Credito,Cancelado
TRX002258,21/08/2025,CLI00848,Notebook Prime,Eletrônicos,"R$ 1.414,95",2.0,CURITIBA - PR,Cartao de Credito,Em Processamento
TRX003969,18/11/2025,CLI01138,Tapete de Yoga,Esporte,"R$ 2.484,70",2.0,BELO HORIZONTE - MG,Boleto,concluido
TRX001788,13/05/2025,CLI00773,Jaqueta Corta-Vento,MODA,2263.02,5.0,Porto Alegre/RS/Brasil,pix,Em Processamento
TRX004327,10/09/2025,CLI00805,Luminária LED,CASA,2202.40,1.0,Brasília/DF/Brasil,pix,Cancelado
TRX000551,24/11/2025,CLI00131,Corda de Pular,ESPORTE,"R$ 3.321,19",2.0,Recife/PE/Brasil,Cartao de Credito,Devolvido
TRX000460,2025-09-06,CLI00530,Notebook Prime,ELETRÔNICOS,490.46,3.0,Belo Horizonte/MG/Brasil,Boleto,Cancelado
TRX002020,2025-07-25,CLI00377,Livro Infantil,Livros,3315.11,2.0,São Paulo/SP/Brasil,PIX,Em Processamento
TRX000949,07-10-2025,CLI00182,Corda de Pular,Esporte,"R$ 1.013,51",1.0,Curitiba/PR/Brasil,pix,Cancelado
TRX004490,06-20-2025,CLI00932,Vestido Casual,Moda,"R$ 2.948,25",4.0,Belo Horizonte/MG/Brasil,PIX,Em Processamento
TRX003756,2025-12-17,CLI01122,Romance Best-Seller,Livros,716.61,5.0,RECIFE - PE,Cartao de Debito,Em Processamento
TRX000533,18/09/2025,CLI00026,Bola de Futebol,Esporte,391.40,2.0,MANAUS - AM,cartao de credito,Devolvido
TRX003996,2025-04-27,CLI00431,Bola de Futebol,Esporte,558.83,4.0,RIO DE JANEIRO - RJ,pix,Concluido
TRX001830,2025-02-15,CLI00108,Halteres 5kg,Esporte,1371.89,2.0,RIO DE JANEIRO - RJ,cartao de credito,Devolvido
TRX004190,11-05-2025,CLI00509,Bola de Futebol,Esporte,"R$ 1.361,49",3.0,Brasília/DF/Brasil,cartao de credito,Devolvido
TRX005396,06-23-2025,CLI00273,Jogo de Panelas,Casa,1624.44,,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Concluido
TRX004865,2025-11-10,CLI00153,Romance Best-Seller,Livros,1569.57,1.0,RECIFE - PE,pix,Concluido
TRX003545,06-08-2025,CLI01055,Jogo de Panelas,Casa,603.14,3.0,Porto Alegre/RS/Brasil,cartao de credito,Devolvido
TRX001603,04-28-2025,CLI00524,Jogo de Panelas,CASA,2731.51,3.0,Curitiba/PR/Brasil,cartao de credito,concluido
TRX002239,28/09/2025,CLI01063,Notebook Prime,Eletrônicos,2232.44,5.0,Brasília/DF/Brasil,Cartao de Credito,Devolvido
TRX000640,22/11/2025,CLI00789,Camiseta Básica,Moda,648.83,2.0,Salvador/BA/Brasil,pix,concluido
TRX005907,18/02/2025,CLI01016,"Smart TV 50""",Eletrônicos,1555.41,2.0,FORTALEZA - CE,Cartao de Debito,concluido
TRX000968,07-28-2025,CLI00461,Jaqueta Corta-Vento,Moda,2128.43,4.0,Recife/PE/Brasil,Boleto,concluido
TRX005164,17/03/2025,CLI00394,Bola de Futebol,ESPORTE,2462.95,4.0,Salvador/BA/Brasil,cartao de credito,Em Processamento
TRX004477,2025-02-18,CLI00424,Livro Técnico Python,LIVROS,"R$ 2.214,59",5.0,Brasília/DF/Brasil,cartao de credito,Concluido
TRX001684,01/02/2025,CLI01182,Bicicleta Aro 29,ESPORTE,"R$ 2.572,11",5.0,Curitiba/PR/Brasil,Cartao de Credito,Cancelado
TRX002249,2025-07-01,CLI00460,Luminária LED,Casa,3388.88,2.0,Porto Alegre/RS/Brasil,pix,concluido
TRX004424,03-22-2025,CLI01162,Romance Best-Seller,Livros,1465.73,1.0,Salvador/BA/Brasil,cartao de credito,Em Processamento
TRX005465,12-04-2025,CLI00222,Halteres 5kg,ESPORTE,358.80,5.0,Rio de Janeiro/RJ/Brasil,pix,Devolvido
TRX004904,03/06/2025,CLI00897,Jogo de Panelas,Casa,"R$ 2.840,17",5.0,Rio de Janeiro/RJ/Brasil,Cartao de Debito,Em Processamento
TRX000156,06-19-2025,CLI00115,"Smart TV 50""",Eletrônicos,1941.16,4.0,Recife/PE/Brasil,Cartao de Credito,Devolvido
TRX002296,2025-10-27,CLI00675,Kit Cama,Casa,"R$ 1.986,88",2.0,BRASÍLIA - DF,Boleto,Cancelado
TRX004782,01-25-2025,CLI00708,Vestido Casual,Moda,"R$ 101,77",2.0,Recife/PE/Brasil,cartao de credito,Devolvido
TRX005300,2025-02-02,CLI00157,"Smart TV 50""",Eletrônicos,"R$ 274,51",3.0,Brasília/DF/Brasil,cartao de credito,concluido
TRX001090,21/08/2025,CLI00572,Smartphone X10,Eletrônicos,210.11,5.0,Recife/PE/Brasil,Cartao de Credito,Devolvido
TRX003899,04-22-2025,CLI00674,Jogo de Panelas,Casa,1840.63,2.0,Belo Horizonte/MG/Brasil,Boleto,Concluido
TRX002320,11/01/2025,CLI01176,Livro Técnico Python,Livros,"R$ 996,20",1.0,BELO HORIZONTE - MG,Cartao de Credito,Em Processamento
TRX002941,19/02/2025,CLI01180,Biografia,Livros,1917.77,2.0,Belo Horizonte/MG/Brasil,pix,Devolvido
TRX005169,2025-10-15,CLI00713,Halteres 5kg,Esporte,1132.96,2.0,Fortaleza/CE/Brasil,pix,Concluido
TRX000289,12-14-2025,CLI00191,Bicicleta Aro 29,Esporte,2637.06,5.0,BRASÍLIA - DF,Boleto,Concluido
TRX000931,2025-10-02,CLI00989,Camiseta Básica,Moda,2889.56,3.0,Salvador/BA/Brasil,PIX,Devolvido
TRX002910,04-25-2025,CLI01195,Fone Bluetooth,Eletrônicos,"R$ 657,32",5.0,Curitiba/PR/Brasil,cartao de credito,Cancelado
TRX003728,2025-10-10,CLI00533,Tênis Esportivo,Moda,1184.10,2.0,Rio de Janeiro/RJ/Brasil,Cartao de Credito,concluido
TRX004744,2025-07-19,CLI00401,"Smart TV 50""",Eletrônicos,2821.32,5.0,São Paulo/SP/Brasil,Cartao de Debito,concluido
TRX002885,2025-09-03,CLI00128,Bicicleta Aro 29,Esporte,"R$ 2.032,05",2.0,Recife/PE/Brasil,pix,Em Processamento
TRX004953,2025-10-13,CLI00654,Calça Jeans,Moda,572.58,3.0,Curitiba/PR/Brasil,Cartao de Debito,Cancelado
TRX003347,02-11-2025,CLI00402,Calça Jeans,Moda,980.45,2.0,Porto Alegre/RS/Brasil,Cartao de Credito,concluido
TRX005551,2025-08-10,CLI00330,Camiseta Básica,Moda,"R$ 2.120,49",2.0,MANAUS - AM,PIX,Cancelado
TRX003001,2025-06-14,CLI00049,Luminária LED,Casa,"R$ 46,89",5.0,Belo Horizonte/MG/Brasil,Cartao de Credito,Devolvido
TRX005348,03-30-2025,CLI00204,Notebook Prime,ELETRÔNICOS,"R$ 2.177,14",4.0,BELO HORIZONTE - MG,Cartao de Debito,Cancelado
TRX003484,2025-04-27,CLI00558,Bicicleta Aro 29,ESPORTE,"R$ 1.602,66",2.0,São Paulo/SP/Brasil,PIX,Devolvido
TRX001262,11-30-2025,CLI00361,Calça Jeans,Moda,"R$ 2.590,85",3.0,Salvador/BA/Brasil,pix,concluido
TRX000943,2025-05-08,CLI00339,Biografia,Livros,3445.04,4.0,Salvador/BA/Brasil,Boleto,Concluido
TRX002355,09/01/2025,CLI00204,Fone Bluetooth,ELETRÔNICOS,"R$ 2.328,27",3.0,Recife/PE/Brasil,cartao de credito,concluido
TRX005190,05-22-2025,CLI00130,Kit Cama,Casa,123.27,2.0,Fortaleza/CE/Brasil,Cartao de Credito,concluido
TRX005273,2025-11-19,CLI01166,Halteres 5kg,Esporte,553.27,4.0,SÃO PAULO - SP,Boleto,Devolvido
TRX005702,18/03/2025,CLI00282,Tapete de Yoga,Esporte,1967.16,3.0,Brasília/DF/Brasil,Boleto,Cancelado
TRX001699,11-16-2025,CLI00374,Tênis Esportivo,MODA,"R$ 3.350,80",2.0,MANAUS - AM,Cartao de Credito,Cancelado
TRX005756,13/09/2025,CLI01017,Romance Best-Seller,Livros,3158.08,5.0,Recife/PE/Brasil,Cartao de Debito,Cancelado
TRX005892,10-23-2025,CLI01038,Halteres 5kg,Esporte,304.29,3.0,Salvador/BA/Brasil,Cartao de Credito,Devolvido
TRX003686,05-20-2025,CLI00282,Kit Cama,Casa,3006.01,5.0,BELO HORIZONTE - MG,Cartao de Debito,Concluido
TRX004237,18/12/2025,CLI01073,Halteres 5kg,Esporte,938.91,2.0,Fortaleza/CE/Brasil,PIX,Em Processamento
TRX004308,03-11-2025,CLI01177,Corda de Pular,Esporte,2898.70,4.0,Brasília/DF/Brasil,Cartao de Credito,Cancelado
TRX000986,04-11-2025,CLI00361,Caixa de Som,Eletrônicos,"R$ 2.296,36",5.0,SÃO PAULO - SP,pix,Concluido
TRX004081,02-03-2025,CLI01180,Jogo de Panelas,CASA,1020.76,4.0,Manaus/AM/Brasil,Cartao de Credito,Cancelado
TRX005331,26/12/2025,CLI00228,Tênis Esportivo,Moda,"R$ 470,82",1.0,Brasília/DF/Brasil,Cartao de Debito,Concluido
TRX003289,09-03-2025,CLI00385,Liquidificador,Casa,"R$ 1.693,32",2.0,Belo Horizonte/MG/Brasil,Boleto,Devolvido
TRX005838,07-14-2025,CLI00020,Biografia,Livros,2958.26,1.0,Porto Alegre/RS/Brasil,PIX,Concluido
TRX000982,01-13-2025,CLI00830,Tênis Esportivo,Moda,"R$ 1.110,03",2.0,Curitiba/PR/Brasil,cartao de credito,Concluido
TRX003669,09/09/2025,CLI00171,Caixa de Som,Eletrônicos,458.98,4.0,SÃO PAULO - SP,PIX,Devolvido
TRX005268,06-28-2025,CLI00728,Notebook Prime,Eletrônicos,"R$ 3.341,25",3.0,Curitiba/PR/Brasil,Cartao de Debito,Cancelado
TRX005565,2025-12-03,CLI00107,Halteres 5kg,Esporte,"R$ 319,58",3.0,FORTALEZA - CE,Cartao de Debito,Devolvido
TRX003581,27/06/2025,CLI00750,Fone Bluetooth,Eletrônicos,2729.86,1.0,Fortaleza/CE/Brasil,cartao de credito,Concluido
TRX004377,09-17-2025,CLI00768,Romance Best-Seller,Livros,"R$ 1.987,42",1.0,Rio de Janeiro/RJ/Brasil,pix,Cancelado
TRX005432,07-15-2025,CLI01138,Tênis Esportivo,Moda,2858.97,4.0,São Paulo/SP/Brasil,pix,Devolvido
TRX001474,08-05-2025,CLI00796,Notebook Prime,Eletrônicos,"R$ 1.631,77",2.0,Fortaleza/CE/Brasil,pix,Cancelado
TRX005972,09-10-2025,CLI00897,Camiseta Básica,Moda,367.61,2.0,Brasília/DF/Brasil,Boleto,Devolvido
TRX003546,24/04/2025,CLI00833,Livro Infantil,Livros,2496.44,2.0,Manaus/AM/Brasil,PIX,Em Processamento
TRX004848,2025-01-08,CLI00977,Luminária LED,Casa,1898.24,3.0,Recife/PE/Brasil,cartao de credito,Devolvido
TRX001458,09-18-2025,CLI00821,Camiseta Básica,Moda,"R$ 823,94",3.0,FORTALEZA - CE,PIX,Concluido
TRX001396,07-16-2025,CLI00244,Tapete de Yoga,Esporte,437.79,,Manaus/AM/Brasil,Boleto,concluido
TRX000265,2025-09-21,CLI00397,Tapete de Yoga,Esporte,2719.87,2.0,Manaus/AM/Brasil,Cartao de Debito,Devolvido
TRX002749,2025-04-20,CLI00853,Camiseta Básica,MODA,1343.92,1.0,Fortaleza/CE/Brasil,Cartao de Debito,Concluido
TRX003528,18/04/2025,CLI00670,Liquidificador,Casa,"R$ 2.970,58",4.0,Rio de Janeiro/RJ/Brasil,cartao de credito,Em Processamento
TRX002693,14/04/2025,CLI00310,Corda de Pular,Esporte,2048.74,3.0,Fortaleza/CE/Brasil,Boleto,Em Processamento
TRX005837,12-03-2025,CLI00676,Caixa de Som,Eletrônicos,565.14,1.0,Salvador/BA/Brasil,Cartao de Debito,Cancelado
TRX000930,15/03/2025,CLI00545,Caixa de Som,Eletrônicos,"R$ 2.115,06",4.0,FORTALEZA - CE,cartao de credito,concluido
TRX005482,08-18-2025,CLI00810,Corda de Pular,Esporte,"R$ 1.682,79",1.0,PORTO ALEGRE - RS,PIX,Concluido
TRX003362,02-01-2025,CLI00047,Aspirador de Pó,Casa,340.46,1.0,Porto Alegre/RS/Brasil,Cartao de Debito,Concluido
TRX002401,2025-10-13,CLI00415,Liquidificador,Casa,"R$ 3.248,64",3.0,SÃO PAULO - SP,Cartao de Credito,concluido
TRX002179,04/11/2025,CLI00094,Corda de Pular,Esporte,102.65,1.0,São Paulo/SP/Brasil,PIX,Cancelado
TRX004163,2025-01-20,CLI00174,Bola de Futebol,Esporte,1532.63,4.0,São Paulo/SP/Brasil,Cartao de Credito,Concluido
TRX000247,05-12-2025,CLI01012,Smartphone X10,Eletrônicos,2925.78,1.0,Rio de Janeiro/RJ/Brasil,Boleto,Cancelado
TRX001595,22/12/2025,CLI00792,Notebook Prime,Eletrônicos,"R$ 2.341,75",3.0,Porto Alegre/RS/Brasil,Boleto,concluido
TRX001759,2025-01-02,CLI00990,Tapete de Yoga,Esporte,"R$ 1.794,14",5.0,Recife/PE/Brasil,Boleto,Devolvido
TRX005952,05/09/2025,CLI00967,"Smart TV 50""",Eletrônicos,263.91,2.0,MANAUS - AM,Boleto,concluido
TRX004114,2025-02-22,CLI00413,Vestido Casual,MODA,"R$ 852,41",1.0,SALVADOR - BA,Boleto,Devolvido
TRX000924,2025-04-05,CLI00306,Notebook Prime,ELETRÔNICOS,"R$ 3.464,32",,SALVADOR - BA,Cartao de Debito,concluido
TRX003456,2025-04-14,CLI00501,Vestido Casual,Moda,2149.94,4.0,Manaus/AM/Brasil,Cartao de Debito,Devolvido
TRX000269,07-11-2025,CLI00233,Camiseta Básica,Moda,3207.02,4.0,Salvador/BA/Brasil,PIX,Concluido
TRX000670,07-20-2025,CLI00474,Tênis Esportivo,Moda,567.18,5.0,Salvador/BA/Brasil,Boleto,concluido
TRX004029,2025-05-03,CLI01191,Biografia,Livros,1479.85,1.0,SÃO PAULO - SP,Cartao de Credito,Concluido
TRX001911,2025-09-11,CLI00627,Biografia,Livros,1050.28,3.0,Belo Horizonte/MG/Brasil,PIX,Cancelado
TRX004248,05-06-2025,CLI00295,Smartphone X10,Eletrônicos,3095.39,2.0,Porto Alegre/RS/Brasil,pix,concluido
TRX001153,14/08/2025,CLI00012,Kit Cama,Casa,434.93,2.0,SÃO PAULO - SP,cartao de credito,Em Processamento
TRX005614,05/03/2025,CLI00800,"Smart TV 50""",Eletrônicos,2813.35,5.0,Recife/PE/Brasil,pix,Concluido
TRX005016,2025-07-15,CLI00166,Biografia,Livros,2991.11,1.0,Porto Alegre/RS/Brasil,Boleto,Devolvido
TRX005885,12-29-2025,CLI00434,Luminária LED,Casa,1864.33,3.0,São Paulo/SP/Brasil,pix,concluido
TRX004585,02/08/2025,CLI00677,Quadrinho Clássico,Livros,1275.93,1.0,FORTALEZA - CE,cartao de credito,Devolvido
TRX002697,18/02/2025,CLI00566,Bola de Futebol,Esporte,"R$ 399,57",1.0,Curitiba/PR/Brasil,cartao de credito,Concluido
TRX002592,2025-04-06,CLI00139,"Smart TV 50""",Eletrônicos,1289.44,1.0,Brasília/DF/Brasil,Cartao de Credito,Em Processamento
TRX005170,05-22-2025,CLI00095,Fone Bluetooth,Eletrônicos,2642.02,1.0,BRASÍLIA - DF,Cartao de Credito,Em Processamento
TRX001782,2025-11-15,CLI00134,Romance Best-Seller,Livros,"R$ 338,64",3.0,MANAUS - AM,cartao de credito,Cancelado
TRX002414,2025-06-11,CLI00026,Luminária LED,Casa,2764.91,3.0,Recife/PE/Brasil,cartao de credito,Cancelado
TRX003014,16/09/2025,CLI00754,Livro Técnico Python,Livros,"R$ 2.389,53",3.0,São Paulo/SP/Brasil,Cartao de Debito,Cancelado
TRX005339,11-01-2025,CLI01055,Livro Infantil,LIVROS,2151.16,1.0,Porto Alegre/RS/Brasil,Cartao de Credito,Concluido
TRX002308,2025-11-30,CLI00082,Livro Infantil,LIVROS,89.38,5.0,Recife/PE/Brasil,cartao de credito,Cancelado
TRX003199,06-20-2025,CLI00055,"Smart TV 50""",Eletrônicos,1550.52,4.0,Recife/PE/Brasil,PIX,Devolvido
TRX000688,2025-09-07,CLI01013,Halteres 5kg,Esporte,276.88,,Curitiba/PR/Brasil,cartao de credito,Devolvido
TRX001916,2025-01-07,CLI00135,Livro Técnico Python,Livros,1097.93,4.0,Belo Horizonte/MG/Brasil,PIX,concluido
TRX005755,2025-07-12,CLI00711,Romance Best-Seller,Livros,1157.60,5.0,Porto Alegre/RS/Brasil,pix,Devolvido
TRX000613,30/01/2025,CLI01056,Corda de Pular,ESPORTE,3252.94,3.0,Curitiba/PR/Brasil,pix,Cancelado
TRX003072,03-09-2025,CLI00498,Corda de Pular,Esporte,"R$ 1.611,40",3.0,Fortaleza/CE/Brasil,Cartao de Debito,Devolvido
TRX003540,03/09/2025,,Notebook Prime,Eletrônicos,"R$ 848,77",2.0,SALVADOR - BA,PIX,Cancelado
TRX003201,2025-02-12,CLI01115,Livro Infantil,LIVROS,2506.96,5.0,CURITIBA - PR,cartao de credito,Devolvido
TRX002268,05-07-2025,CLI00744,Camiseta Básica,Moda,2404.42,1.0,Rio de Janeiro/RJ/Brasil,pix,concluido
TRX005941,02/10/2025,CLI00246,Caixa de Som,Eletrônicos,607.98,5.0,FORTALEZA - CE,Cartao de Credito,Cancelado
TRX002534,09-23-2025,CLI00728,Aspirador de Pó,Casa,2682.83,3.0,Fortaleza/CE/Brasil,PIX,concluido
TRX000040,2025-09-08,CLI00878,Bicicleta Aro 29,Esporte,"R$ 1.225,01",1.0,Manaus/AM/Brasil,Cartao de Debito,Em Processamento
TRX001899,2025-12-25,CLI01159,Tapete de Yoga,Esporte,"R$ 2.841,72",5.0,Belo Horizonte/MG/Brasil,Boleto,Cancelado
TRX001650,05-03-2025,CLI00200,Livro Infantil,Livros,2341.71,1.0,Manaus/AM/Brasil,Cartao de Debito,Cancelado
TRX004577,19/03/2025,CLI00770,Camiseta Básica,Moda,132.55,3.0,Rio de Janeiro/RJ/Brasil,PIX,Concluido
TRX000259,21/05/2025,CLI00660,Halteres 5kg,Esporte,1365.11,1.0,Belo Horizonte/MG/Brasil,Boleto,Em Processamento
TRX002925,2025-12-27,CLI00154,Tapete de Yoga,Esporte,"R$ 1.101,40",5.0,RIO DE JANEIRO - RJ,pix,Em Processamento
TRX002435,2025-04-21,CLI00203,Camiseta Básica,Moda,782.55,1.0,Belo Horizonte/MG/Brasil,Cartao de Debito,Concluido
TRX000848,2025-07-06,CLI00358,Luminária LED,Casa,"R$ 1.476,05",2.0,Recife/PE/Brasil,Cartao de Debito,concluido
TRX002823,02/01/2025,CLI00190,Jogo de Panelas,Casa,1265.61,1.0,Brasília/DF/Brasil,Cartao de Credito,Cancelado
TRX004483,09-20-2025,CLI00826,Quadrinho Clássico,Livros,"R$ 1.864,28",3.0,BRASÍLIA - DF,Cartao de Credito,concluido
TRX005182,10-07-2025,CLI01099,Luminária LED,Casa,1595.15,5.0,Belo Horizonte/MG/Brasil,Cartao de Debito,concluido
TRX004220,2025-10-17,CLI00534,Jaqueta Corta-Vento,Moda,"R$ 879,82",1.0,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Devolvido
TRX003786,05-16-2025,CLI00619,Camiseta Básica,Moda,2322.11,3.0,PORTO ALEGRE - RS,pix,Devolvido
TRX001234,08-04-2025,CLI00196,Calça Jeans,MODA,"R$ 1.168,64",3.0,Curitiba/PR/Brasil,Cartao de Credito,Devolvido
TRX001128,10-23-2025,CLI01194,Calça Jeans,Moda,"R$ 3.241,40",2.0,FORTALEZA - CE,Cartao de Credito,Em Processamento
TRX003629,08-07-2025,CLI00650,Jaqueta Corta-Vento,Moda,2818.08,4.0,BELO HORIZONTE - MG,cartao de credito,Concluido
TRX001968,2025-07-25,CLI01142,Livro Técnico Python,Livros,1385.31,1.0,Salvador/BA/Brasil,PIX,Devolvido
TRX000559,2025-02-21,CLI00897,Smartphone X10,Eletrônicos,2501.83,2.0,BRASÍLIA - DF,cartao de credito,Em Processamento
TRX000905,2025-12-22,CLI00321,Romance Best-Seller,Livros,1191.83,2.0,Curitiba/PR/Brasil,pix,Cancelado
TRX002615,2025-02-19,CLI00527,"Smart TV 50""",Eletrônicos,"R$ 3.359,56",4.0,Recife/PE/Brasil,cartao de credito,Concluido
TRX003144,04/07/2025,CLI01195,Vestido Casual,Moda,"R$ 3.176,57",1.0,Recife/PE/Brasil,PIX,concluido
TRX000485,02-25-2025,CLI01072,Aspirador de Pó,Casa,"R$ 2.947,76",3.0,BELO HORIZONTE - MG,Boleto,Devolvido
TRX002212,2025-12-11,CLI01008,Notebook Prime,Eletrônicos,458.91,1.0,Manaus/AM/Brasil,Cartao de Debito,concluido
TRX001321,2025-12-25,CLI00231,Aspirador de Pó,CASA,1868.66,3.0,Manaus/AM/Brasil,Boleto,Em Processamento
TRX005566,06-03-2025,CLI00971,Kit Cama,Casa,18.16,1.0,Curitiba/PR/Brasil,PIX,Concluido
TRX002556,2025-02-03,CLI00166,Calça Jeans,Moda,1756.16,1.0,Curitiba/PR/Brasil,PIX,Devolvido
TRX000008,2025-06-24,CLI00024,Corda de Pular,Esporte,"R$ 3.399,21",3.0,Brasília/DF/Brasil,Boleto,Concluido
TRX002316,06-12-2025,CLI00656,Jaqueta Corta-Vento,Moda,2599.91,4.0,PORTO ALEGRE - RS,Cartao de Credito,Em Processamento
TRX005362,03/05/2025,CLI00918,Jaqueta Corta-Vento,Moda,929.41,2.0,CURITIBA - PR,Boleto,concluido
TRX004465,11-30-2025,CLI00979,Biografia,Livros,"R$ 136,70",4.0,Salvador/BA/Brasil,Cartao de Credito,concluido
TRX004396,01-20-2025,CLI00604,Halteres 5kg,Esporte,"R$ 3.178,91",5.0,RIO DE JANEIRO - RJ,Boleto,Concluido
TRX005369,13/08/2025,CLI00675,Jogo de Panelas,Casa,"R$ 561,87",2.0,Belo Horizonte/MG/Brasil,PIX,Cancelado
TRX001451,09/02/2025,CLI00212,Camiseta Básica,Moda,2332.90,1.0,BRASÍLIA - DF,cartao de credito,concluido
TRX001202,29/10/2025,CLI00828,Smartphone X10,Eletrônicos,"R$ 1.607,80",,Curitiba/PR/Brasil,PIX,Concluido
TRX002427,2025-07-07,CLI00324,Tapete de Yoga,ESPORTE,2719.00,1.0,SÃO PAULO - SP,Cartao de Credito,concluido
TRX002649,03-21-2025,CLI01176,Jaqueta Corta-Vento,Moda,978.61,4.0,Fortaleza/CE/Brasil,pix,Devolvido
TRX001815,2025-09-23,CLI00156,Caixa de Som,Eletrônicos,"R$ 2.475,00",3.0,Brasília/DF/Brasil,Boleto,Devolvido
TRX002727,12-17-2025,CLI01113,Livro Técnico Python,Livros,3313.48,1.0,Rio de Janeiro/RJ/Brasil,Cartao de Debito,Concluido
TRX000774,16/07/2025,CLI00574,Caixa de Som,Eletrônicos,2561.34,1.0,Belo Horizonte/MG/Brasil,cartao de credito,Devolvido
TRX002275,2025-03-03,CLI01153,Jaqueta Corta-Vento,Moda,"R$ 1.375,35",3.0,Manaus/AM/Brasil,cartao de credito,Devolvido
TRX001012,11/11/2025,CLI00370,Tapete de Yoga,Esporte,"R$ 3.176,96",3.0,Fortaleza/CE/Brasil,Cartao de Debito,Devolvido
TRX004120,2025-11-02,CLI00092,Notebook Prime,Eletrônicos,2762.89,2.0,FORTALEZA - CE,Cartao de Credito,Devolvido
TRX003169,24/10/2025,CLI00486,Corda de Pular,Esporte,"R$ 1.262,74",5.0,SALVADOR - BA,cartao de credito,Cancelado
TRX003606,09-04-2025,CLI01068,Jogo de Panelas,Casa,"R$ 518,20",3.0,Recife/PE/Brasil,PIX,Concluido
TRX001992,12/08/2025,CLI00521,Jogo de Panelas,Casa,3005.58,2.0,Curitiba/PR/Brasil,Cartao de Credito,Concluido
TRX001278,2025-12-05,CLI00325,Camiseta Básica,Moda,"R$ 1.529,57",2.0,PORTO ALEGRE - RS,Cartao de Debito,concluido
TRX001784,05/07/2025,CLI01079,Aspirador de Pó,Casa,"R$ 372,31",3.0,Fortaleza/CE/Brasil,PIX,Devolvido
TRX004334,2025-07-17,CLI00083,Romance Best-Seller,Livros,2889.15,2.0,Salvador/BA/Brasil,Boleto,concluido
TRX000447,04/02/2025,CLI01003,Aspirador de Pó,Casa,440.83,1.0,Fortaleza/CE/Brasil,cartao de credito,Em Processamento
TRX000881,2025-07-25,CLI00638,Biografia,Livros,652.72,3.0,BELO HORIZONTE - MG,PIX,Concluido
TRX004154,2025-10-15,CLI00125,Tênis Esportivo,Moda,3439.86,3.0,Porto Alegre/RS/Brasil,Boleto,Em Processamento
TRX005452,12/03/2025,CLI01073,Romance Best-Seller,Livros,3297.24,1.0,Fortaleza/CE/Brasil,Cartao de Debito,Concluido
TRX002728,26/05/2025,CLI00562,Caixa de Som,Eletrônicos,3443.98,2.0,BRASÍLIA - DF,Cartao de Debito,concluido
TRX003049,17/11/2025,CLI00295,"Smart TV 50""",ELETRÔNICOS,"R$ 1.309,91",2.0,RIO DE JANEIRO - RJ,PIX,Em Processamento
TRX000782,10-28-2025,CLI00035,Caixa de Som,Eletrônicos,2298.04,2.0,PORTO ALEGRE - RS,PIX,Em Processamento
TRX002652,17/02/2025,CLI01172,Biografia,Livros,1331.11,4.0,Curitiba/PR/Brasil,PIX,concluido
